  0%|                                             | 0/1473 [00:00<?, ?it/s]/opt/conda/lib/python3.11/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                           
{'loss': 0.9307, 'grad_norm': 0.7721452713012695, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.633, 'grad_norm': 0.23121590912342072, 'learning_rate': 0.00012439137201083773, 'epoch': 0.44}
{'loss': 0.7274, 'grad_norm': 0.21493977308273315, 'learning_rate': 0.0001241779583291114, 'epoch': 0.44}
{'loss': 0.6303, 'grad_norm': 0.37971851229667664, 'learning_rate': 0.00012396442762666128, 'epoch': 0.44}
{'loss': 0.6798, 'grad_norm': 0.2320977747440338, 'learning_rate': 0.00012375078093697063, 'epoch': 0.44}
{'loss': 0.5682, 'grad_norm': 0.4292546212673187, 'learning_rate': 0.00012353701929408427, 'epoch': 0.44}
{'loss': 0.7232, 'grad_norm': 0.4010060727596283, 'learning_rate': 0.00012332314373260326, 'epoch': 0.44}
{'loss': 0.8487, 'grad_norm': 0.31467652320861816, 'learning_rate': 0.00012310915528768, 'epoch': 0.44}
{'loss': 0.7234, 'grad_norm': 0.29340699315071106, 'learning_rate': 0.0001228950549950134, 'epoch': 0.44}
{'loss': 0.5903, 'grad_norm': 0.2112685590982437, 'learning_rate': 0.0001226808438908436, 'epoch': 0.45}
{'loss': 0.6985, 'grad_norm': 0.4501890540122986, 'learning_rate': 0.00012246652301194701, 'epoch': 0.45}
{'loss': 0.6251, 'grad_norm': 0.3007189631462097, 'learning_rate': 0.00012225209339563145, 'epoch': 0.45}
{'loss': 0.6281, 'grad_norm': 0.261309415102005, 'learning_rate': 0.00012203755607973102, 'epoch': 0.45}
{'loss': 0.618, 'grad_norm': 0.20611752569675446, 'learning_rate': 0.00012182291210260097, 'epoch': 0.45}
{'loss': 0.5824, 'grad_norm': 0.28690990805625916, 'learning_rate': 0.00012160816250311298, 'epoch': 0.45}
{'loss': 0.7051, 'grad_norm': 0.39812007546424866, 'learning_rate': 0.00012139330832064974, 'epoch': 0.45}
{'loss': 0.6711, 'grad_norm': 0.2512768805027008, 'learning_rate': 0.00012117835059510027, 'epoch': 0.45}
{'loss': 0.6848, 'grad_norm': 0.3605792224407196, 'learning_rate': 0.00012096329036685468, 'epoch': 0.45}
{'loss': 0.6408, 'grad_norm': 0.4742375612258911, 'learning_rate': 0.00012074812867679912, 'epoch': 0.45}
{'loss': 0.6292, 'grad_norm': 0.22310319542884827, 'learning_rate': 0.00012053286656631093, 'epoch': 0.45}
{'loss': 0.6681, 'grad_norm': 0.27847594022750854, 'learning_rate': 0.00012031750507725344, 'epoch': 0.45}
{'loss': 0.6877, 'grad_norm': 0.33081069588661194, 'learning_rate': 0.00012010204525197094, 'epoch': 0.45}
{'loss': 0.7065, 'grad_norm': 0.34148868918418884, 'learning_rate': 0.00011988648813328367, 'epoch': 0.45}
{'loss': 0.8484, 'grad_norm': 0.2798655927181244, 'learning_rate': 0.00011967083476448282, 'epoch': 0.46}
{'loss': 0.736, 'grad_norm': 0.3049849271774292, 'learning_rate': 0.00011945508618932537, 'epoch': 0.46}
{'loss': 0.6877, 'grad_norm': 0.2066255360841751, 'learning_rate': 0.00011923924345202915, 'epoch': 0.46}
{'loss': 0.6819, 'grad_norm': 0.3881027400493622, 'learning_rate': 0.00011902330759726765, 'epoch': 0.46}
{'loss': 0.6308, 'grad_norm': 0.4043647348880768, 'learning_rate': 0.00011880727967016514, 'epoch': 0.46}
{'loss': 0.6921, 'grad_norm': 0.33979207277297974, 'learning_rate': 0.00011859116071629149, 'epoch': 0.46}
{'loss': 0.608, 'grad_norm': 0.31589770317077637, 'learning_rate': 0.00011837495178165706, 'epoch': 0.46}
{'loss': 0.7853, 'grad_norm': 0.2992321252822876, 'learning_rate': 0.0001181586539127078, 'epoch': 0.46}
{'loss': 0.4982, 'grad_norm': 0.24061381816864014, 'learning_rate': 0.00011794226815632012, 'epoch': 0.46}
{'loss': 0.6525, 'grad_norm': 0.453396201133728, 'learning_rate': 0.00011772579555979572, 'epoch': 0.46}
{'loss': 0.7409, 'grad_norm': 0.2925848364830017, 'learning_rate': 0.00011750923717085662, 'epoch': 0.46}
{'loss': 0.7818, 'grad_norm': 0.5413249135017395, 'learning_rate': 0.00011729259403764016, 'epoch': 0.46}
{'loss': 0.5489, 'grad_norm': 0.25544077157974243, 'learning_rate': 0.00011707586720869374, 'epoch': 0.46}
{'loss': 0.7065, 'grad_norm': 0.23277658224105835, 'learning_rate': 0.00011685905773296992, 'epoch': 0.46}
{'loss': 0.6187, 'grad_norm': 0.30800268054008484, 'learning_rate': 0.0001166421666598212, 'epoch': 0.46}
{'loss': 0.6908, 'grad_norm': 0.2993369400501251, 'learning_rate': 0.000116425195038995, 'epoch': 0.47}
{'loss': 0.6465, 'grad_norm': 0.40710386633872986, 'learning_rate': 0.00011620814392062873, 'epoch': 0.47}
{'loss': 0.6604, 'grad_norm': 0.45317140221595764, 'learning_rate': 0.0001159910143552444, 'epoch': 0.47}
{'loss': 0.748, 'grad_norm': 0.3278229236602783, 'learning_rate': 0.00011577380739374375, 'epoch': 0.47}
{'loss': 0.893, 'grad_norm': 0.35227128863334656, 'learning_rate': 0.00011555652408740318, 'epoch': 0.47}
{'loss': 0.6531, 'grad_norm': 0.475795716047287, 'learning_rate': 0.00011533916548786857, 'epoch': 0.47}
{'loss': 0.6955, 'grad_norm': 0.2504597008228302, 'learning_rate': 0.00011512173264715011, 'epoch': 0.47}
{'loss': 0.543, 'grad_norm': 0.2705357074737549, 'learning_rate': 0.00011490422661761744, 'epoch': 0.47}
{'loss': 0.7971, 'grad_norm': 0.28326883912086487, 'learning_rate': 0.00011468664845199444, 'epoch': 0.47}
{'loss': 0.7421, 'grad_norm': 0.2575732469558716, 'learning_rate': 0.00011446899920335405, 'epoch': 0.47}
{'loss': 0.752, 'grad_norm': 0.28495433926582336, 'learning_rate': 0.00011425127992511327, 'epoch': 0.47}
{'loss': 0.7284, 'grad_norm': 0.2909505367279053, 'learning_rate': 0.00011403349167102805, 'epoch': 0.47}
{'loss': 0.7469, 'grad_norm': 0.3538399040699005, 'learning_rate': 0.00011381563549518823, 'epoch': 0.47}
{'loss': 0.6063, 'grad_norm': 0.18569082021713257, 'learning_rate': 0.00011359771245201232, 'epoch': 0.47}
{'loss': 0.5952, 'grad_norm': 0.332339346408844, 'learning_rate': 0.00011337972359624243, 'epoch': 0.47}
{'loss': 0.6926, 'grad_norm': 0.2438836246728897, 'learning_rate': 0.00011316166998293935, 'epoch': 0.48}
{'loss': 0.7665, 'grad_norm': 0.5483644008636475, 'learning_rate': 0.00011294355266747718, 'epoch': 0.48}
{'loss': 0.7453, 'grad_norm': 0.35179615020751953, 'learning_rate': 0.00011272537270553836, 'epoch': 0.48}
{'loss': 0.7308, 'grad_norm': 0.37660402059555054, 'learning_rate': 0.00011250713115310851, 'epoch': 0.48}
{'loss': 0.852, 'grad_norm': 0.6145078539848328, 'learning_rate': 0.00011228882906647142, 'epoch': 0.48}
{'loss': 0.6783, 'grad_norm': 0.3697352111339569, 'learning_rate': 0.00011207046750220381, 'epoch': 0.48}
{'loss': 0.804, 'grad_norm': 0.31659212708473206, 'learning_rate': 0.00011185204751717029, 'epoch': 0.48}
{'loss': 0.5826, 'grad_norm': 0.2824128568172455, 'learning_rate': 0.00011163357016851816, 'epoch': 0.48}
{'loss': 0.6719, 'grad_norm': 0.21150517463684082, 'learning_rate': 0.00011141503651367251, 'epoch': 0.48}
{'loss': 0.7853, 'grad_norm': 0.33277273178100586, 'learning_rate': 0.00011119644761033078, 'epoch': 0.48}
{'loss': 0.8273, 'grad_norm': 0.41635337471961975, 'learning_rate': 0.00011097780451645792, 'epoch': 0.48}
{'loss': 0.671, 'grad_norm': 0.28776028752326965, 'learning_rate': 0.00011075910829028115, 'epoch': 0.48}
{'loss': 0.5823, 'grad_norm': 0.24498234689235687, 'learning_rate': 0.00011054035999028478, 'epoch': 0.48}
{'loss': 0.6244, 'grad_norm': 0.41402631998062134, 'learning_rate': 0.00011032156067520525, 'epoch': 0.48}
{'loss': 0.5691, 'grad_norm': 0.47263985872268677, 'learning_rate': 0.00011010271140402579, 'epoch': 0.49}
{'loss': 0.5701, 'grad_norm': 0.34642288088798523, 'learning_rate': 0.00010988381323597157, 'epoch': 0.49}
{'loss': 0.6221, 'grad_norm': 0.31695055961608887, 'learning_rate': 0.00010966486723050431, 'epoch': 0.49}
{'loss': 0.6674, 'grad_norm': 0.4287826716899872, 'learning_rate': 0.00010944587444731731, 'epoch': 0.49}
{'loss': 0.5496, 'grad_norm': 0.19424235820770264, 'learning_rate': 0.00010922683594633021, 'epoch': 0.49}
{'loss': 0.5939, 'grad_norm': 0.21302887797355652, 'learning_rate': 0.00010900775278768403, 'epoch': 0.49}
{'loss': 0.7136, 'grad_norm': 0.41375210881233215, 'learning_rate': 0.00010878862603173583, 'epoch': 0.49}
{'loss': 0.6821, 'grad_norm': 0.285858154296875, 'learning_rate': 0.00010856945673905369, 'epoch': 0.49}
{'loss': 0.7526, 'grad_norm': 0.19794197380542755, 'learning_rate': 0.0001083502459704117, 'epoch': 0.49}
{'loss': 0.4825, 'grad_norm': 0.4118849039077759, 'learning_rate': 0.0001081309947867845, 'epoch': 0.49}
{'loss': 0.8248, 'grad_norm': 0.4009796679019928, 'learning_rate': 0.00010791170424934247, 'epoch': 0.49}
{'loss': 0.5659, 'grad_norm': 0.24627593159675598, 'learning_rate': 0.0001076923754194464, 'epoch': 0.49}
{'loss': 0.6314, 'grad_norm': 0.2576512396335602, 'learning_rate': 0.00010747300935864243, 'epoch': 0.49}
{'loss': 0.6829, 'grad_norm': 0.25862985849380493, 'learning_rate': 0.00010725360712865693, 'epoch': 0.49}
{'loss': 0.6679, 'grad_norm': 0.31728431582450867, 'learning_rate': 0.00010703416979139127, 'epoch': 0.49}
{'loss': 0.6705, 'grad_norm': 0.24799104034900665, 'learning_rate': 0.00010681469840891676, 'epoch': 0.5}
{'loss': 0.7324, 'grad_norm': 0.34399792551994324, 'learning_rate': 0.00010659519404346954, 'epoch': 0.5}
{'loss': 0.7007, 'grad_norm': 0.429658442735672, 'learning_rate': 0.00010637565775744531, 'epoch': 0.5}
{'loss': 0.7592, 'grad_norm': 0.4574047029018402, 'learning_rate': 0.00010615609061339432, 'epoch': 0.5}
{'loss': 0.5723, 'grad_norm': 0.2948324680328369, 'learning_rate': 0.00010593649367401605, 'epoch': 0.5}
{'loss': 0.5374, 'grad_norm': 0.19189554452896118, 'learning_rate': 0.00010571686800215444, 'epoch': 0.5}
{'loss': 0.7128, 'grad_norm': 0.33642417192459106, 'learning_rate': 0.00010549721466079226, 'epoch': 0.5}
{'loss': 0.7958, 'grad_norm': 0.4335666596889496, 'learning_rate': 0.00010527753471304625, 'epoch': 0.5}
{'loss': 0.6046, 'grad_norm': 0.36325255036354065, 'learning_rate': 0.00010505782922216201, 'epoch': 0.5}
{'loss': 0.5872, 'grad_norm': 0.2268161177635193, 'learning_rate': 0.00010483809925150869, 'epoch': 0.5}
{'loss': 0.6362, 'grad_norm': 0.26907992362976074, 'learning_rate': 0.00010461834586457398, 'epoch': 0.5}
{'loss': 0.5931, 'grad_norm': 0.5617568492889404, 'learning_rate': 0.00010439857012495881, 'epoch': 0.5}
{'loss': 0.7919, 'grad_norm': 0.32216548919677734, 'learning_rate': 0.0001041787730963724, 'epoch': 0.5}
{'loss': 0.5955, 'grad_norm': 0.24797560274600983, 'learning_rate': 0.00010395895584262696, 'epoch': 0.5}
{'loss': 0.5794, 'grad_norm': 0.22019153833389282, 'learning_rate': 0.0001037391194276326, 'epoch': 0.5}
{'loss': 0.6637, 'grad_norm': 0.36809948086738586, 'learning_rate': 0.0001035192649153921, 'epoch': 0.51}
{'loss': 0.7296, 'grad_norm': 0.3197386860847473, 'learning_rate': 0.00010329939336999596, 'epoch': 0.51}
{'loss': 0.5544, 'grad_norm': 0.2068960964679718, 'learning_rate': 0.00010307950585561706, 'epoch': 0.51}
{'loss': 0.6919, 'grad_norm': 0.20181645452976227, 'learning_rate': 0.00010285960343650552, 'epoch': 0.51}
{'loss': 0.7378, 'grad_norm': 0.24083268642425537, 'learning_rate': 0.00010263968717698364, 'epoch': 0.51}
{'loss': 0.6371, 'grad_norm': 0.20741520822048187, 'learning_rate': 0.00010241975814144074, 'epoch': 0.51}
{'loss': 0.8122, 'grad_norm': 0.3155517280101776, 'learning_rate': 0.00010219981739432795, 'epoch': 0.51}
{'loss': 0.6792, 'grad_norm': 0.26315128803253174, 'learning_rate': 0.00010197986600015305, 'epoch': 0.51}
{'loss': 0.6455, 'grad_norm': 0.27138468623161316, 'learning_rate': 0.00010175990502347539, 'epoch': 0.51}
{'loss': 0.6904, 'grad_norm': 0.3487459421157837, 'learning_rate': 0.00010153993552890069, 'epoch': 0.51}
{'loss': 0.7607, 'grad_norm': 0.39614012837409973, 'learning_rate': 0.00010131995858107591, 'epoch': 0.51}
{'loss': 0.7559, 'grad_norm': 0.2622326910495758, 'learning_rate': 0.00010109997524468402, 'epoch': 0.51}
{'loss': 0.6943, 'grad_norm': 0.19758540391921997, 'learning_rate': 0.000100879986584439, 'epoch': 0.51}
{'loss': 0.6234, 'grad_norm': 0.30419158935546875, 'learning_rate': 0.00010065999366508057, 'epoch': 0.51}
{'loss': 0.7786, 'grad_norm': 0.19655972719192505, 'learning_rate': 0.00010043999755136904, 'epoch': 0.51}
{'loss': 0.685, 'grad_norm': 0.23453421890735626, 'learning_rate': 0.00010021999930808013, 'epoch': 0.52}
{'loss': 0.6668, 'grad_norm': 0.30062586069107056, 'learning_rate': 0.0001, 'epoch': 0.52}
{'loss': 0.6221, 'grad_norm': 0.49637871980667114, 'learning_rate': 9.978000069191989e-05, 'epoch': 0.52}
{'loss': 0.6504, 'grad_norm': 0.32010242342948914, 'learning_rate': 9.9560002448631e-05, 'epoch': 0.52}
{'loss': 0.6717, 'grad_norm': 0.39869147539138794, 'learning_rate': 9.934000633491944e-05, 'epoch': 0.52}
{'loss': 0.7584, 'grad_norm': 0.5658974051475525, 'learning_rate': 9.9120013415561e-05, 'epoch': 0.52}
{'loss': 0.7084, 'grad_norm': 0.319140762090683, 'learning_rate': 9.890002475531601e-05, 'epoch': 0.52}
{'loss': 0.7649, 'grad_norm': 0.3275013566017151, 'learning_rate': 9.868004141892411e-05, 'epoch': 0.52}
{'loss': 0.5423, 'grad_norm': 0.25009605288505554, 'learning_rate': 9.846006447109933e-05, 'epoch': 0.52}
{'loss': 0.7455, 'grad_norm': 0.3686683773994446, 'learning_rate': 9.824009497652465e-05, 'epoch': 0.52}
{'loss': 0.7102, 'grad_norm': 0.2932814955711365, 'learning_rate': 9.802013399984696e-05, 'epoch': 0.52}
{'loss': 0.6349, 'grad_norm': 0.346384197473526, 'learning_rate': 9.780018260567207e-05, 'epoch': 0.52}
{'loss': 0.676, 'grad_norm': 0.24005945026874542, 'learning_rate': 9.758024185855929e-05, 'epoch': 0.52}
{'loss': 0.6323, 'grad_norm': 0.3538743257522583, 'learning_rate': 9.73603128230164e-05, 'epoch': 0.52}
{'loss': 0.7674, 'grad_norm': 0.30615195631980896, 'learning_rate': 9.714039656349452e-05, 'epoch': 0.53}
{'loss': 0.6571, 'grad_norm': 0.248757466673851, 'learning_rate': 9.692049414438299e-05, 'epoch': 0.53}
{'loss': 0.6084, 'grad_norm': 0.2812042534351349, 'learning_rate': 9.670060663000408e-05, 'epoch': 0.53}
{'loss': 0.6404, 'grad_norm': 0.34023842215538025, 'learning_rate': 9.648073508460794e-05, 'epoch': 0.53}
{'loss': 0.7474, 'grad_norm': 0.35827741026878357, 'learning_rate': 9.626088057236745e-05, 'epoch': 0.53}
{'loss': 0.6392, 'grad_norm': 0.27774521708488464, 'learning_rate': 9.604104415737308e-05, 'epoch': 0.53}
{'loss': 0.7076, 'grad_norm': 0.4018293619155884, 'learning_rate': 9.582122690362763e-05, 'epoch': 0.53}
{'loss': 0.598, 'grad_norm': 0.2625916302204132, 'learning_rate': 9.560142987504121e-05, 'epoch': 0.53}
{'loss': 0.7403, 'grad_norm': 0.22142575681209564, 'learning_rate': 9.538165413542607e-05, 'epoch': 0.53}
{'loss': 0.6163, 'grad_norm': 0.29706424474716187, 'learning_rate': 9.516190074849134e-05, 'epoch': 0.53}
{'loss': 0.7865, 'grad_norm': 0.21580588817596436, 'learning_rate': 9.4942170777838e-05, 'epoch': 0.53}
{'loss': 0.5384, 'grad_norm': 0.35509181022644043, 'learning_rate': 9.472246528695376e-05, 'epoch': 0.53}
{'loss': 0.6846, 'grad_norm': 0.21166691184043884, 'learning_rate': 9.450278533920775e-05, 'epoch': 0.53}
{'loss': 0.7074, 'grad_norm': 0.31970396637916565, 'learning_rate': 9.428313199784556e-05, 'epoch': 0.53}
{'loss': 0.7787, 'grad_norm': 0.270204097032547, 'learning_rate': 9.406350632598393e-05, 'epoch': 0.53}
{'loss': 0.83, 'grad_norm': 0.32513827085494995, 'learning_rate': 9.384390938660572e-05, 'epoch': 0.54}
{'loss': 0.5892, 'grad_norm': 0.21086962521076202, 'learning_rate': 9.362434224255469e-05, 'epoch': 0.54}
{'loss': 0.6842, 'grad_norm': 0.28308677673339844, 'learning_rate': 9.340480595653047e-05, 'epoch': 0.54}
{'loss': 0.7022, 'grad_norm': 0.3386445641517639, 'learning_rate': 9.318530159108323e-05, 'epoch': 0.54}
{'loss': 0.6843, 'grad_norm': 0.254109263420105, 'learning_rate': 9.296583020860876e-05, 'epoch': 0.54}
{'loss': 0.6375, 'grad_norm': 0.1551855504512787, 'learning_rate': 9.274639287134308e-05, 'epoch': 0.54}
{'loss': 0.7515, 'grad_norm': 0.2887408137321472, 'learning_rate': 9.252699064135758e-05, 'epoch': 0.54}
{'loss': 0.5262, 'grad_norm': 0.2230641096830368, 'learning_rate': 9.230762458055363e-05, 'epoch': 0.54}
{'loss': 0.5794, 'grad_norm': 0.481362909078598, 'learning_rate': 9.208829575065754e-05, 'epoch': 0.54}
{'loss': 0.6915, 'grad_norm': 0.2822359502315521, 'learning_rate': 9.18690052132155e-05, 'epoch': 0.54}
{'loss': 0.6741, 'grad_norm': 0.39865875244140625, 'learning_rate': 9.164975402958834e-05, 'epoch': 0.54}
{'loss': 0.7158, 'grad_norm': 0.2900437116622925, 'learning_rate': 9.143054326094632e-05, 'epoch': 0.54}
{'loss': 0.5264, 'grad_norm': 0.24308134615421295, 'learning_rate': 9.12113739682642e-05, 'epoch': 0.54}
{'loss': 0.7054, 'grad_norm': 0.30585405230522156, 'learning_rate': 9.0992247212316e-05, 'epoch': 0.54}
{'loss': 0.6672, 'grad_norm': 0.35129472613334656, 'learning_rate': 9.077316405366981e-05, 'epoch': 0.54}
{'loss': 0.7216, 'grad_norm': 0.3592328131198883, 'learning_rate': 9.055412555268271e-05, 'epoch': 0.55}
{'loss': 0.645, 'grad_norm': 0.2890411913394928, 'learning_rate': 9.03351327694957e-05, 'epoch': 0.55}
{'loss': 0.6678, 'grad_norm': 0.3179076611995697, 'learning_rate': 9.011618676402845e-05, 'epoch': 0.55}
{'loss': 0.7102, 'grad_norm': 0.2389884740114212, 'learning_rate': 8.989728859597424e-05, 'epoch': 0.55}
{'loss': 0.7078, 'grad_norm': 0.33236196637153625, 'learning_rate': 8.967843932479478e-05, 'epoch': 0.55}
{'loss': 0.5289, 'grad_norm': 0.24012920260429382, 'learning_rate': 8.945964000971524e-05, 'epoch': 0.55}
{'loss': 0.6425, 'grad_norm': 0.2564663887023926, 'learning_rate': 8.924089170971887e-05, 'epoch': 0.55}
{'loss': 0.7052, 'grad_norm': 0.38375717401504517, 'learning_rate': 8.902219548354209e-05, 'epoch': 0.55}
{'loss': 0.6429, 'grad_norm': 0.4397491216659546, 'learning_rate': 8.880355238966923e-05, 'epoch': 0.55}
{'loss': 0.6133, 'grad_norm': 0.2766092121601105, 'learning_rate': 8.858496348632751e-05, 'epoch': 0.55}
{'loss': 0.7092, 'grad_norm': 0.3394783139228821, 'learning_rate': 8.836642983148185e-05, 'epoch': 0.55}
{'loss': 0.6345, 'grad_norm': 0.34540629386901855, 'learning_rate': 8.814795248282974e-05, 'epoch': 0.55}
{'loss': 0.6802, 'grad_norm': 0.23958389461040497, 'learning_rate': 8.792953249779621e-05, 'epoch': 0.55}
{'loss': 0.7368, 'grad_norm': 0.3278590440750122, 'learning_rate': 8.77111709335286e-05, 'epoch': 0.55}
{'loss': 0.6681, 'grad_norm': 0.30540984869003296, 'learning_rate': 8.749286884689152e-05, 'epoch': 0.55}
{'loss': 0.6578, 'grad_norm': 0.25419095158576965, 'learning_rate': 8.727462729446167e-05, 'epoch': 0.56}
{'loss': 0.6008, 'grad_norm': 0.4424987733364105, 'learning_rate': 8.705644733252285e-05, 'epoch': 0.56}
{'loss': 0.7122, 'grad_norm': 0.2601652145385742, 'learning_rate': 8.683833001706067e-05, 'epoch': 0.56}
{'loss': 0.7164, 'grad_norm': 0.17683100700378418, 'learning_rate': 8.662027640375758e-05, 'epoch': 0.56}
{'loss': 0.652, 'grad_norm': 0.1902625858783722, 'learning_rate': 8.640228754798773e-05, 'epoch': 0.56}
{'loss': 0.6374, 'grad_norm': 0.23901279270648956, 'learning_rate': 8.61843645048118e-05, 'epoch': 0.56}
{'loss': 0.5349, 'grad_norm': 0.23671913146972656, 'learning_rate': 8.596650832897197e-05, 'epoch': 0.56}
{'loss': 0.621, 'grad_norm': 0.24784904718399048, 'learning_rate': 8.574872007488675e-05, 'epoch': 0.56}
{'loss': 0.8258, 'grad_norm': 0.3474028408527374, 'learning_rate': 8.553100079664598e-05, 'epoch': 0.56}
{'loss': 0.79, 'grad_norm': 0.3329821825027466, 'learning_rate': 8.531335154800555e-05, 'epoch': 0.56}
{'loss': 0.6744, 'grad_norm': 0.32806485891342163, 'learning_rate': 8.509577338238255e-05, 'epoch': 0.56}
{'loss': 0.646, 'grad_norm': 0.32489126920700073, 'learning_rate': 8.487826735284991e-05, 'epoch': 0.56}
{'loss': 0.6129, 'grad_norm': 0.2488836795091629, 'learning_rate': 8.466083451213144e-05, 'epoch': 0.56}
{'loss': 0.6298, 'grad_norm': 0.20749376714229584, 'learning_rate': 8.444347591259681e-05, 'epoch': 0.56}
{'loss': 0.5229, 'grad_norm': 0.29001858830451965, 'learning_rate': 8.422619260625625e-05, 'epoch': 0.57}
{'loss': 0.6282, 'grad_norm': 0.3023492991924286, 'learning_rate': 8.400898564475562e-05, 'epoch': 0.57}
{'loss': 0.7175, 'grad_norm': 0.34363633394241333, 'learning_rate': 8.379185607937126e-05, 'epoch': 0.57}
{'loss': 0.6916, 'grad_norm': 0.4267646074295044, 'learning_rate': 8.357480496100498e-05, 'epoch': 0.57}
{'loss': 0.6014, 'grad_norm': 0.29156962037086487, 'learning_rate': 8.335783334017883e-05, 'epoch': 0.57}
{'loss': 0.7312, 'grad_norm': 0.27594634890556335, 'learning_rate': 8.314094226703007e-05, 'epoch': 0.57}
{'loss': 0.6981, 'grad_norm': 0.3461724817752838, 'learning_rate': 8.292413279130624e-05, 'epoch': 0.57}
{'loss': 0.6784, 'grad_norm': 0.3246540129184723, 'learning_rate': 8.270740596235984e-05, 'epoch': 0.57}
{'loss': 0.7595, 'grad_norm': 0.3145531713962555, 'learning_rate': 8.249076282914339e-05, 'epoch': 0.57}
{'loss': 0.542, 'grad_norm': 0.24094679951667786, 'learning_rate': 8.22742044402043e-05, 'epoch': 0.57}
{'loss': 0.665, 'grad_norm': 0.34454479813575745, 'learning_rate': 8.205773184367991e-05, 'epoch': 0.57}
{'loss': 0.6386, 'grad_norm': 0.30969738960266113, 'learning_rate': 8.184134608729222e-05, 'epoch': 0.57}
{'loss': 0.701, 'grad_norm': 0.3192804455757141, 'learning_rate': 8.162504821834295e-05, 'epoch': 0.57}
{'loss': 0.5082, 'grad_norm': 0.21935394406318665, 'learning_rate': 8.140883928370855e-05, 'epoch': 0.57}
{'loss': 0.8364, 'grad_norm': 0.27411526441574097, 'learning_rate': 8.119272032983487e-05, 'epoch': 0.57}
{'loss': 0.7051, 'grad_norm': 0.34158703684806824, 'learning_rate': 8.097669240273236e-05, 'epoch': 0.58}
{'loss': 0.5511, 'grad_norm': 0.3301103115081787, 'learning_rate': 8.076075654797086e-05, 'epoch': 0.58}
{'loss': 0.7125, 'grad_norm': 0.35366806387901306, 'learning_rate': 8.054491381067464e-05, 'epoch': 0.58}
{'loss': 0.5902, 'grad_norm': 0.28388532996177673, 'learning_rate': 8.03291652355172e-05, 'epoch': 0.58}
{'loss': 0.6873, 'grad_norm': 0.23918963968753815, 'learning_rate': 8.011351186671637e-05, 'epoch': 0.58}
{'loss': 0.7311, 'grad_norm': 0.35109877586364746, 'learning_rate': 7.989795474802909e-05, 'epoch': 0.58}
{'loss': 0.7078, 'grad_norm': 0.2309390902519226, 'learning_rate': 7.96824949227466e-05, 'epoch': 0.58}
{'loss': 0.5603, 'grad_norm': 0.31684410572052, 'learning_rate': 7.94671334336891e-05, 'epoch': 0.58}
{'loss': 0.6973, 'grad_norm': 0.348480224609375, 'learning_rate': 7.92518713232009e-05, 'epoch': 0.58}
{'loss': 0.651, 'grad_norm': 0.248671293258667, 'learning_rate': 7.903670963314536e-05, 'epoch': 0.58}
{'loss': 0.6943, 'grad_norm': 0.3231421411037445, 'learning_rate': 7.882164940489974e-05, 'epoch': 0.58}
{'loss': 0.6691, 'grad_norm': 0.2538028955459595, 'learning_rate': 7.860669167935028e-05, 'epoch': 0.58}
{'loss': 0.6274, 'grad_norm': 0.2598460912704468, 'learning_rate': 7.839183749688704e-05, 'epoch': 0.58}
{'loss': 0.6748, 'grad_norm': 0.2831476628780365, 'learning_rate': 7.817708789739904e-05, 'epoch': 0.58}
{'loss': 0.6987, 'grad_norm': 0.2645479440689087, 'learning_rate': 7.796244392026903e-05, 'epoch': 0.58}
{'loss': 0.7047, 'grad_norm': 0.4873344898223877, 'learning_rate': 7.774790660436858e-05, 'epoch': 0.59}
{'loss': 0.6521, 'grad_norm': 0.2155776470899582, 'learning_rate': 7.753347698805302e-05, 'epoch': 0.59}
{'loss': 0.7263, 'grad_norm': 0.30654630064964294, 'learning_rate': 7.731915610915644e-05, 'epoch': 0.59}
{'loss': 0.6189, 'grad_norm': 0.18495896458625793, 'learning_rate': 7.710494500498662e-05, 'epoch': 0.59}
{'loss': 0.8051, 'grad_norm': 0.3026930093765259, 'learning_rate': 7.689084471232001e-05, 'epoch': 0.59}
{'loss': 0.6412, 'grad_norm': 0.318343847990036, 'learning_rate': 7.66768562673968e-05, 'epoch': 0.59}
{'loss': 0.6073, 'grad_norm': 0.3253355026245117, 'learning_rate': 7.646298070591578e-05, 'epoch': 0.59}
{'loss': 0.5791, 'grad_norm': 0.18343676626682281, 'learning_rate': 7.62492190630294e-05, 'epoch': 0.59}
{'loss': 0.6152, 'grad_norm': 0.25451433658599854, 'learning_rate': 7.603557237333877e-05, 'epoch': 0.59}
{'loss': 0.7546, 'grad_norm': 0.39844486117362976, 'learning_rate': 7.582204167088864e-05, 'epoch': 0.59}
{'loss': 0.6823, 'grad_norm': 0.31447330117225647, 'learning_rate': 7.560862798916228e-05, 'epoch': 0.59}
{'loss': 0.6826, 'grad_norm': 0.2807876765727997, 'learning_rate': 7.539533236107675e-05, 'epoch': 0.59}
{'loss': 0.5839, 'grad_norm': 0.32491010427474976, 'learning_rate': 7.518215581897763e-05, 'epoch': 0.59}
{'loss': 0.7431, 'grad_norm': 0.4276570677757263, 'learning_rate': 7.496909939463408e-05, 'epoch': 0.59}
{'loss': 0.5443, 'grad_norm': 0.3042088449001312, 'learning_rate': 7.475616411923403e-05, 'epoch': 0.6}
