  0%|                                                            | 0/1280 [00:00<?, ?it/s]/opt/conda/lib/python3.11/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                          
{'loss': 1.4085, 'grad_norm': 0.14525796473026276, 'learning_rate': 0.0, 'epoch': 0.0}
[2026-02-12 20:00:12,296] [WARNING] [stage3.py:2274:step] 4 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
                                                                                          
{'loss': 1.0784, 'grad_norm': 0.043297890573740005, 'learning_rate': 0.0005750276991723264, 'epoch': 0.47}
{'loss': 1.0873, 'grad_norm': 0.04247870296239853, 'learning_rate': 0.0005737760409823263, 'epoch': 0.47}
{'loss': 1.1002, 'grad_norm': 0.05191158875823021, 'learning_rate': 0.0005725239099990445, 'epoch': 0.47}
{'loss': 1.0842, 'grad_norm': 0.041506025940179825, 'learning_rate': 0.0005712713142467545, 'epoch': 0.47}
{'loss': 1.1271, 'grad_norm': 0.04500515013933182, 'learning_rate': 0.000570018261752708, 'epoch': 0.47}
{'loss': 1.062, 'grad_norm': 0.039515040814876556, 'learning_rate': 0.0005687647605470837, 'epoch': 0.47}
{'loss': 1.0899, 'grad_norm': 0.03976680338382721, 'learning_rate': 0.0005675108186629361, 'epoch': 0.47}
{'loss': 1.0723, 'grad_norm': 0.043153371661901474, 'learning_rate': 0.0005662564441361438, 'epoch': 0.48}
{'loss': 1.0775, 'grad_norm': 0.042639654129743576, 'learning_rate': 0.0005650016450053574, 'epoch': 0.48}
{'loss': 1.0969, 'grad_norm': 0.040382806211709976, 'learning_rate': 0.0005637464293119493, 'epoch': 0.48}
{'loss': 1.1266, 'grad_norm': 0.044945377856492996, 'learning_rate': 0.0005624908050999613, 'epoch': 0.48}
{'loss': 1.1151, 'grad_norm': 0.0436868853867054, 'learning_rate': 0.0005612347804160528, 'epoch': 0.48}
{'loss': 1.086, 'grad_norm': 0.04749206826090813, 'learning_rate': 0.0005599783633094499, 'epoch': 0.48}
{'loss': 1.073, 'grad_norm': 0.04491610452532768, 'learning_rate': 0.0005587215618318937, 'epoch': 0.48}
{'loss': 1.0912, 'grad_norm': 0.04015152528882027, 'learning_rate': 0.0005574643840375881, 'epoch': 0.48}
{'loss': 1.1013, 'grad_norm': 0.041107259690761566, 'learning_rate': 0.000556206837983149, 'epoch': 0.48}
{'loss': 1.0874, 'grad_norm': 0.04052886366844177, 'learning_rate': 0.000554948931727552, 'epoch': 0.48}
{'loss': 1.0917, 'grad_norm': 0.04623791202902794, 'learning_rate': 0.0005536906733320815, 'epoch': 0.48}
{'loss': 1.0899, 'grad_norm': 0.04858298599720001, 'learning_rate': 0.0005524320708602781, 'epoch': 0.48}
{'loss': 1.0792, 'grad_norm': 0.04406566172838211, 'learning_rate': 0.0005511731323778876, 'epoch': 0.48}
{'loss': 1.0982, 'grad_norm': 0.04529720917344093, 'learning_rate': 0.000549913865952809, 'epoch': 0.49}
{'loss': 1.0779, 'grad_norm': 0.04487871751189232, 'learning_rate': 0.0005486542796550435, 'epoch': 0.49}
{'loss': 1.0751, 'grad_norm': 0.04060889780521393, 'learning_rate': 0.0005473943815566411, 'epoch': 0.49}
{'loss': 1.1074, 'grad_norm': 0.046142272651195526, 'learning_rate': 0.000546134179731651, 'epoch': 0.49}
{'loss': 1.0935, 'grad_norm': 0.04488839954137802, 'learning_rate': 0.0005448736822560686, 'epoch': 0.49}
{'loss': 1.0747, 'grad_norm': 0.04061729833483696, 'learning_rate': 0.0005436128972077834, 'epoch': 0.49}
{'loss': 1.1064, 'grad_norm': 0.04442320019006729, 'learning_rate': 0.0005423518326665284, 'epoch': 0.49}
{'loss': 1.1625, 'grad_norm': 0.04367031902074814, 'learning_rate': 0.0005410904967138277, 'epoch': 0.49}
{'loss': 1.0714, 'grad_norm': 0.04519004374742508, 'learning_rate': 0.0005398288974329446, 'epoch': 0.49}
{'loss': 1.054, 'grad_norm': 0.04227728769183159, 'learning_rate': 0.0005385670429088297, 'epoch': 0.49}
{'loss': 1.1296, 'grad_norm': 0.042205601930618286, 'learning_rate': 0.0005373049412280698, 'epoch': 0.49}
{'loss': 1.1131, 'grad_norm': 0.04706402122974396, 'learning_rate': 0.0005360426004788352, 'epoch': 0.49}
{'loss': 1.0931, 'grad_norm': 0.042279358953237534, 'learning_rate': 0.0005347800287508285, 'epoch': 0.49}
{'loss': 1.1218, 'grad_norm': 0.04128750041127205, 'learning_rate': 0.0005335172341352324, 'epoch': 0.5}
{'loss': 1.084, 'grad_norm': 0.04085133597254753, 'learning_rate': 0.0005322542247246583, 'epoch': 0.5}
{'loss': 1.0677, 'grad_norm': 0.043009523302316666, 'learning_rate': 0.0005309910086130934, 'epoch': 0.5}
{'loss': 1.113, 'grad_norm': 0.0416974239051342, 'learning_rate': 0.0005297275938958502, 'epoch': 0.5}
{'loss': 1.1066, 'grad_norm': 0.05382060632109642, 'learning_rate': 0.0005284639886695136, 'epoch': 0.5}
{'loss': 1.0991, 'grad_norm': 0.0447717010974884, 'learning_rate': 0.0005272002010318899, 'epoch': 0.5}
{'loss': 1.1201, 'grad_norm': 0.04131913557648659, 'learning_rate': 0.0005259362390819536, 'epoch': 0.5}
{'loss': 1.111, 'grad_norm': 0.04847744107246399, 'learning_rate': 0.0005246721109197968, 'epoch': 0.5}
{'loss': 1.117, 'grad_norm': 0.0407785102725029, 'learning_rate': 0.000523407824646577, 'epoch': 0.5}
{'loss': 1.1309, 'grad_norm': 0.04575272649526596, 'learning_rate': 0.000522143388364464, 'epoch': 0.5}
{'loss': 1.0779, 'grad_norm': 0.04300054535269737, 'learning_rate': 0.00052087881017659, 'epoch': 0.5}
{'loss': 1.1043, 'grad_norm': 0.03925824910402298, 'learning_rate': 0.0005196140981869959, 'epoch': 0.5}
{'loss': 1.1016, 'grad_norm': 0.046639081090688705, 'learning_rate': 0.0005183492605005805, 'epoch': 0.5}
{'loss': 1.1066, 'grad_norm': 0.04199638217687607, 'learning_rate': 0.0005170843052230477, 'epoch': 0.51}
{'loss': 1.0848, 'grad_norm': 0.044201914221048355, 'learning_rate': 0.0005158192404608554, 'epoch': 0.51}
{'loss': 1.1031, 'grad_norm': 0.0405794121325016, 'learning_rate': 0.000514554074321163, 'epoch': 0.51}
{'loss': 1.0972, 'grad_norm': 0.04584847390651703, 'learning_rate': 0.0005132888149117792, 'epoch': 0.51}
{'loss': 1.1275, 'grad_norm': 0.04278203099966049, 'learning_rate': 0.0005120234703411111, 'epoch': 0.51}
{'loss': 1.1258, 'grad_norm': 0.043910328298807144, 'learning_rate': 0.0005107580487181112, 'epoch': 0.51}
{'loss': 1.0482, 'grad_norm': 0.044756632298231125, 'learning_rate': 0.0005094925581522255, 'epoch': 0.51}
{'loss': 1.0911, 'grad_norm': 0.0442730113863945, 'learning_rate': 0.0005082270067533422, 'epoch': 0.51}
{'loss': 1.0918, 'grad_norm': 0.03993723914027214, 'learning_rate': 0.0005069614026317394, 'epoch': 0.51}
{'loss': 1.1172, 'grad_norm': 0.05173830687999725, 'learning_rate': 0.0005056957538980329, 'epoch': 0.51}
{'loss': 1.1046, 'grad_norm': 0.04365085810422897, 'learning_rate': 0.0005044300686631243, 'epoch': 0.51}
{'loss': 1.1196, 'grad_norm': 0.043656039983034134, 'learning_rate': 0.0005031643550381492, 'epoch': 0.51}
{'loss': 1.0677, 'grad_norm': 0.043765559792518616, 'learning_rate': 0.0005018986211344255, 'epoch': 0.51}
{'loss': 1.1037, 'grad_norm': 0.044233717024326324, 'learning_rate': 0.0005006328750634005, 'epoch': 0.52}
{'loss': 1.0964, 'grad_norm': 0.04178251698613167, 'learning_rate': 0.0004993671249365996, 'epoch': 0.52}
{'loss': 1.1178, 'grad_norm': 0.044673703610897064, 'learning_rate': 0.0004981013788655746, 'epoch': 0.52}
{'loss': 1.1757, 'grad_norm': 0.04269741103053093, 'learning_rate': 0.0004968356449618509, 'epoch': 0.52}
{'loss': 1.0892, 'grad_norm': 0.04520304501056671, 'learning_rate': 0.0004955699313368759, 'epoch': 0.52}
{'loss': 1.0597, 'grad_norm': 0.04302982613444328, 'learning_rate': 0.0004943042461019671, 'epoch': 0.52}
{'loss': 1.11, 'grad_norm': 0.041806597262620926, 'learning_rate': 0.0004930385973682607, 'epoch': 0.52}
{'loss': 1.0787, 'grad_norm': 0.047602858394384384, 'learning_rate': 0.0004917729932466578, 'epoch': 0.52}
{'loss': 1.1165, 'grad_norm': 0.04333195090293884, 'learning_rate': 0.0004905074418477746, 'epoch': 0.52}
{'loss': 1.1778, 'grad_norm': 0.045796144753694534, 'learning_rate': 0.0004892419512818889, 'epoch': 0.52}
{'loss': 1.0889, 'grad_norm': 0.0460270456969738, 'learning_rate': 0.00048797652965888884, 'epoch': 0.52}
{'loss': 1.1024, 'grad_norm': 0.04137418791651726, 'learning_rate': 0.0004867111850882207, 'epoch': 0.52}
{'loss': 1.1315, 'grad_norm': 0.04488520696759224, 'learning_rate': 0.0004854459256788371, 'epoch': 0.53}
{'loss': 1.0616, 'grad_norm': 0.043956998735666275, 'learning_rate': 0.0004841807595391446, 'epoch': 0.53}
{'loss': 1.1223, 'grad_norm': 0.044369131326675415, 'learning_rate': 0.0004829156947769522, 'epoch': 0.53}
{'loss': 1.0882, 'grad_norm': 0.04080359265208244, 'learning_rate': 0.0004816507394994195, 'epoch': 0.53}
{'loss': 1.0931, 'grad_norm': 0.04127766191959381, 'learning_rate': 0.0004803859018130041, 'epoch': 0.53}
{'loss': 1.0763, 'grad_norm': 0.040179502218961716, 'learning_rate': 0.00047912118982341, 'epoch': 0.53}
{'loss': 1.115, 'grad_norm': 0.04273701459169388, 'learning_rate': 0.0004778566116355362, 'epoch': 0.53}
{'loss': 1.1003, 'grad_norm': 0.03872089460492134, 'learning_rate': 0.00047659217535342326, 'epoch': 0.53}
{'loss': 1.1287, 'grad_norm': 0.04112432897090912, 'learning_rate': 0.0004753278890802033, 'epoch': 0.53}
{'loss': 1.1436, 'grad_norm': 0.04230381175875664, 'learning_rate': 0.0004740637609180466, 'epoch': 0.53}
{'loss': 1.0899, 'grad_norm': 0.037523139268159866, 'learning_rate': 0.0004727997989681103, 'epoch': 0.53}
{'loss': 1.1022, 'grad_norm': 0.04580080509185791, 'learning_rate': 0.00047153601133048646, 'epoch': 0.53}
{'loss': 1.1039, 'grad_norm': 0.04358966648578644, 'learning_rate': 0.0004702724061041501, 'epoch': 0.53}
{'loss': 1.1164, 'grad_norm': 0.04321933165192604, 'learning_rate': 0.00046900899138690685, 'epoch': 0.54}
{'loss': 1.1248, 'grad_norm': 0.043354615569114685, 'learning_rate': 0.0004677457752753419, 'epoch': 0.54}
{'loss': 1.1016, 'grad_norm': 0.0433521531522274, 'learning_rate': 0.00046648276586476765, 'epoch': 0.54}
{'loss': 1.1274, 'grad_norm': 0.04183502122759819, 'learning_rate': 0.00046521997124917153, 'epoch': 0.54}
{'loss': 1.1098, 'grad_norm': 0.04278871789574623, 'learning_rate': 0.00046395739952116477, 'epoch': 0.54}
{'loss': 1.108, 'grad_norm': 0.04526202753186226, 'learning_rate': 0.0004626950587719303, 'epoch': 0.54}
{'loss': 1.1158, 'grad_norm': 0.047442272305488586, 'learning_rate': 0.00046143295709117027, 'epoch': 0.54}
{'loss': 1.1033, 'grad_norm': 0.044716063886880875, 'learning_rate': 0.00046017110256705543, 'epoch': 0.54}
{'loss': 1.1126, 'grad_norm': 0.04249004274606705, 'learning_rate': 0.0004589095032861723, 'epoch': 0.54}
{'loss': 1.1368, 'grad_norm': 0.04183560237288475, 'learning_rate': 0.0004576481673334716, 'epoch': 0.54}
{'loss': 1.0734, 'grad_norm': 0.040655676275491714, 'learning_rate': 0.0004563871027922167, 'epoch': 0.54}
{'loss': 1.0904, 'grad_norm': 0.038461435586214066, 'learning_rate': 0.0004551263177439315, 'epoch': 0.54}
{'loss': 1.0922, 'grad_norm': 0.04209337383508682, 'learning_rate': 0.00045386582026834903, 'epoch': 0.54}
{'loss': 1.0969, 'grad_norm': 0.050269849598407745, 'learning_rate': 0.000452605618443359, 'epoch': 0.55}
{'loss': 1.095, 'grad_norm': 0.04351788014173508, 'learning_rate': 0.00045134572034495667, 'epoch': 0.55}
{'loss': 1.1095, 'grad_norm': 0.04424356296658516, 'learning_rate': 0.00045008613404719103, 'epoch': 0.55}
{'loss': 1.1256, 'grad_norm': 0.04045112431049347, 'learning_rate': 0.0004488268676221125, 'epoch': 0.55}
{'loss': 1.0874, 'grad_norm': 0.04250020161271095, 'learning_rate': 0.0004475679291397219, 'epoch': 0.55}
{'loss': 1.1054, 'grad_norm': 0.04622552916407585, 'learning_rate': 0.0004463093266679185, 'epoch': 0.55}
{'loss': 1.1206, 'grad_norm': 0.040275316685438156, 'learning_rate': 0.0004450510682724479, 'epoch': 0.55}
{'loss': 1.1041, 'grad_norm': 0.04309208318591118, 'learning_rate': 0.000443793162016851, 'epoch': 0.55}
{'loss': 1.082, 'grad_norm': 0.04896964132785797, 'learning_rate': 0.0004425356159624118, 'epoch': 0.55}
{'loss': 1.1035, 'grad_norm': 0.04251920059323311, 'learning_rate': 0.0004412784381681063, 'epoch': 0.55}
{'loss': 1.0785, 'grad_norm': 0.039003387093544006, 'learning_rate': 0.00044002163669055, 'epoch': 0.55}
{'loss': 1.0757, 'grad_norm': 0.041501887142658234, 'learning_rate': 0.0004387652195839471, 'epoch': 0.55}
{'loss': 1.1068, 'grad_norm': 0.049348510801792145, 'learning_rate': 0.0004375091949000387, 'epoch': 0.55}
{'loss': 1.1134, 'grad_norm': 0.044918205589056015, 'learning_rate': 0.0004362535706880506, 'epoch': 0.56}
{'loss': 1.0995, 'grad_norm': 0.04339969530701637, 'learning_rate': 0.0004349983549946426, 'epoch': 0.56}
{'loss': 1.1072, 'grad_norm': 0.04428451880812645, 'learning_rate': 0.0004337435558638565, 'epoch': 0.56}
{'loss': 1.1101, 'grad_norm': 0.046977415680885315, 'learning_rate': 0.000432489181337064, 'epoch': 0.56}
{'loss': 1.1289, 'grad_norm': 0.041328512132167816, 'learning_rate': 0.00043123523945291656, 'epoch': 0.56}
{'loss': 1.1303, 'grad_norm': 0.03912801295518875, 'learning_rate': 0.00042998173824729225, 'epoch': 0.56}
{'loss': 1.0795, 'grad_norm': 0.043173544108867645, 'learning_rate': 0.00042872868575324566, 'epoch': 0.56}
{'loss': 1.0106, 'grad_norm': 0.03885669261217117, 'learning_rate': 0.0004274760900009557, 'epoch': 0.56}
{'loss': 1.1005, 'grad_norm': 0.04190043359994888, 'learning_rate': 0.0004262239590176739, 'epoch': 0.56}
{'loss': 1.1188, 'grad_norm': 0.052787527441978455, 'learning_rate': 0.00042497230082767367, 'epoch': 0.56}
{'loss': 1.0753, 'grad_norm': 0.04056495055556297, 'learning_rate': 0.00042372112345219866, 'epoch': 0.56}
{'loss': 1.118, 'grad_norm': 0.04199578985571861, 'learning_rate': 0.0004224704349094106, 'epoch': 0.56}
{'loss': 1.0966, 'grad_norm': 0.039529528468847275, 'learning_rate': 0.00042122024321433917, 'epoch': 0.56}
{'loss': 1.1047, 'grad_norm': 0.04313570261001587, 'learning_rate': 0.0004199705563788298, 'epoch': 0.57}
{'loss': 1.1257, 'grad_norm': 0.04626859351992607, 'learning_rate': 0.0004187213824114923, 'epoch': 0.57}
{'loss': 1.0885, 'grad_norm': 0.04250489920377731, 'learning_rate': 0.00041747272931765, 'epoch': 0.57}
{'loss': 1.0715, 'grad_norm': 0.03905480355024338, 'learning_rate': 0.0004162246050992883, 'epoch': 0.57}
{'loss': 1.0985, 'grad_norm': 0.041710712015628815, 'learning_rate': 0.00041497701775500327, 'epoch': 0.57}
{'loss': 1.0607, 'grad_norm': 0.04035011678934097, 'learning_rate': 0.00041372997527995006, 'epoch': 0.57}
{'loss': 1.116, 'grad_norm': 0.04441266879439354, 'learning_rate': 0.0004124834856657924, 'epoch': 0.57}
{'loss': 1.0737, 'grad_norm': 0.04242758825421333, 'learning_rate': 0.0004112375569006512, 'epoch': 0.57}
{'loss': 1.1058, 'grad_norm': 0.04449981451034546, 'learning_rate': 0.0004099921969690524, 'epoch': 0.57}
{'loss': 1.0775, 'grad_norm': 0.04636399447917938, 'learning_rate': 0.0004087474138518774, 'epoch': 0.57}
{'loss': 1.0787, 'grad_norm': 0.043748483061790466, 'learning_rate': 0.00040750321552631086, 'epoch': 0.57}
{'loss': 1.1022, 'grad_norm': 0.042528536170721054, 'learning_rate': 0.00040625960996578937, 'epoch': 0.57}
{'loss': 1.0618, 'grad_norm': 0.04300111532211304, 'learning_rate': 0.00040501660513995124, 'epoch': 0.58}
{'loss': 1.068, 'grad_norm': 0.04482143372297287, 'learning_rate': 0.00040377420901458507, 'epoch': 0.58}
{'loss': 1.0879, 'grad_norm': 0.045849792659282684, 'learning_rate': 0.0004025324295515781, 'epoch': 0.58}
{'loss': 1.0872, 'grad_norm': 0.04613728076219559, 'learning_rate': 0.0004012912747088662, 'epoch': 0.58}
{'loss': 1.1126, 'grad_norm': 0.044540345668792725, 'learning_rate': 0.00040005075244038197, 'epoch': 0.58}
{'loss': 1.0827, 'grad_norm': 0.04331080615520477, 'learning_rate': 0.00039881087069600465, 'epoch': 0.58}
{'loss': 1.1023, 'grad_norm': 0.04985139146447182, 'learning_rate': 0.000397571637421508, 'epoch': 0.58}
{'loss': 1.1221, 'grad_norm': 0.04125354066491127, 'learning_rate': 0.00039633306055851064, 'epoch': 0.58}
{'loss': 1.1058, 'grad_norm': 0.04355504736304283, 'learning_rate': 0.0003950951480444245, 'epoch': 0.58}
[2026-02-12 21:16:47,379] [WARNING] [stage3.py:2274:step] 2 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.1051, 'grad_norm': 0.04179467260837555, 'learning_rate': 0.0003938579078124037, 'epoch': 0.58}
{'loss': 1.1397, 'grad_norm': 0.04581216722726822, 'learning_rate': 0.00039262134779129436, 'epoch': 0.58}
{'loss': 1.1022, 'grad_norm': 0.041189197450876236, 'learning_rate': 0.00039138547590558367, 'epoch': 0.58}
{'loss': 1.0989, 'grad_norm': 0.04564618691802025, 'learning_rate': 0.000390150300075348, 'epoch': 0.58}
{'loss': 1.1087, 'grad_norm': 0.04424731060862541, 'learning_rate': 0.0003889158282162042, 'epoch': 0.59}
{'loss': 1.0916, 'grad_norm': 0.044331423938274384, 'learning_rate': 0.0003876820682392569, 'epoch': 0.59}
{'loss': 1.0958, 'grad_norm': 0.047309067100286484, 'learning_rate': 0.000386449028051049, 'epoch': 0.59}
[2026-02-12 21:20:33,284] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.1205, 'grad_norm': 0.043170806020498276, 'learning_rate': 0.0003852167155535107, 'epoch': 0.59}
{'loss': 1.0786, 'grad_norm': 0.041603703051805496, 'learning_rate': 0.00038398513864390857, 'epoch': 0.59}
{'loss': 1.0852, 'grad_norm': 0.04317637160420418, 'learning_rate': 0.0003827543052147952, 'epoch': 0.59}
{'loss': 1.1097, 'grad_norm': 0.04319780319929123, 'learning_rate': 0.00038152422315395885, 'epoch': 0.59}
{'loss': 1.1497, 'grad_norm': 0.04014556109905243, 'learning_rate': 0.0003802949003443723, 'epoch': 0.59}
{'loss': 1.078, 'grad_norm': 0.041603874415159225, 'learning_rate': 0.0003790663446641429, 'epoch': 0.59}
{'loss': 1.0558, 'grad_norm': 0.04474768415093422, 'learning_rate': 0.0003778385639864618, 'epoch': 0.59}
{'loss': 1.1118, 'grad_norm': 0.045152973383665085, 'learning_rate': 0.0003766115661795534, 'epoch': 0.59}
{'loss': 1.0547, 'grad_norm': 0.04176374524831772, 'learning_rate': 0.0003753853591066253, 'epoch': 0.59}
{'loss': 1.0782, 'grad_norm': 0.04194703698158264, 'learning_rate': 0.00037415995062581764, 'epoch': 0.59}
{'loss': 1.0997, 'grad_norm': 0.04180198907852173, 'learning_rate': 0.00037293534859015275, 'epoch': 0.6}
{'loss': 1.1053, 'grad_norm': 0.0451127365231514, 'learning_rate': 0.0003717115608474848, 'epoch': 0.6}
{'loss': 1.0938, 'grad_norm': 0.04335446283221245, 'learning_rate': 0.00037048859524044963, 'epoch': 0.6}
{'loss': 1.0766, 'grad_norm': 0.039579205214977264, 'learning_rate': 0.0003692664596064145, 'epoch': 0.6}
{'loss': 1.1337, 'grad_norm': 0.04450546205043793, 'learning_rate': 0.00036804516177742756, 'epoch': 0.6}
{'loss': 1.0996, 'grad_norm': 0.041027769446372986, 'learning_rate': 0.0003668247095801682, 'epoch': 0.6}
{'loss': 1.0483, 'grad_norm': 0.04666103795170784, 'learning_rate': 0.0003656051108358964, 'epoch': 0.6}
{'loss': 1.106, 'grad_norm': 0.05029840022325516, 'learning_rate': 0.0003643863733604028, 'epoch': 0.6}
{'loss': 1.1137, 'grad_norm': 0.0513259619474411, 'learning_rate': 0.0003631685049639586, 'epoch': 0.6}
{'loss': 1.0796, 'grad_norm': 0.040847040712833405, 'learning_rate': 0.00036195151345126556, 'epoch': 0.6}
{'loss': 1.1649, 'grad_norm': 0.04383862763643265, 'learning_rate': 0.00036073540662140603, 'epoch': 0.6}
{'loss': 1.0921, 'grad_norm': 0.03984967619180679, 'learning_rate': 0.00035952019226779267, 'epoch': 0.6}
{'loss': 1.1065, 'grad_norm': 0.04448964446783066, 'learning_rate': 0.0003583058781781187, 'epoch': 0.6}
[2026-02-12 21:32:44,623] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0197, 'grad_norm': 0.044453881680965424, 'learning_rate': 0.0003570924721343084, 'epoch': 0.61}
{'loss': 1.0968, 'grad_norm': 0.04217347130179405, 'learning_rate': 0.0003558799819124663, 'epoch': 0.61}
{'loss': 1.0894, 'grad_norm': 0.04393044114112854, 'learning_rate': 0.0003546684152828282, 'epoch': 0.61}
{'loss': 1.1125, 'grad_norm': 0.042566388845443726, 'learning_rate': 0.0003534577800097111, 'epoch': 0.61}
{'loss': 1.0674, 'grad_norm': 0.042606569826602936, 'learning_rate': 0.00035224808385146325, 'epoch': 0.61}
{'loss': 1.0736, 'grad_norm': 0.04427686333656311, 'learning_rate': 0.00035103933456041457, 'epoch': 0.61}
{'loss': 1.0823, 'grad_norm': 0.04480939358472824, 'learning_rate': 0.00034983153988282735, 'epoch': 0.61}
{'loss': 1.0269, 'grad_norm': 0.04454850032925606, 'learning_rate': 0.0003486247075588458, 'epoch': 0.61}
{'loss': 1.1119, 'grad_norm': 0.04293978959321976, 'learning_rate': 0.0003474188453224471, 'epoch': 0.61}
{'loss': 1.1174, 'grad_norm': 0.045674171298742294, 'learning_rate': 0.0003462139609013914, 'epoch': 0.61}
{'loss': 1.082, 'grad_norm': 0.04395165666937828, 'learning_rate': 0.0003450100620171729, 'epoch': 0.61}
{'loss': 1.1803, 'grad_norm': 0.0491139218211174, 'learning_rate': 0.0003438071563849698, 'epoch': 0.61}
{'loss': 1.1161, 'grad_norm': 0.0496850423514843, 'learning_rate': 0.0003426052517135951, 'epoch': 0.61}
{'loss': 1.1087, 'grad_norm': 0.045809559524059296, 'learning_rate': 0.00034140435570544704, 'epoch': 0.62}
{'loss': 1.0663, 'grad_norm': 0.04473504424095154, 'learning_rate': 0.0003402044760564601, 'epoch': 0.62}
{'loss': 1.1002, 'grad_norm': 0.04383506625890732, 'learning_rate': 0.00033900562045605494, 'epoch': 0.62}
{'loss': 1.0822, 'grad_norm': 0.044281601905822754, 'learning_rate': 0.0003378077965870901, 'epoch': 0.62}
{'loss': 1.0665, 'grad_norm': 0.04438113048672676, 'learning_rate': 0.00033661101212581213, 'epoch': 0.62}
{'loss': 1.0929, 'grad_norm': 0.047634005546569824, 'learning_rate': 0.00033541527474180655, 'epoch': 0.62}
{'loss': 1.1133, 'grad_norm': 0.04497252777218819, 'learning_rate': 0.00033422059209794845, 'epoch': 0.62}
{'loss': 1.1103, 'grad_norm': 0.04086843132972717, 'learning_rate': 0.00033302697185035404, 'epoch': 0.62}
{'loss': 1.0848, 'grad_norm': 0.04341648519039154, 'learning_rate': 0.00033183442164833087, 'epoch': 0.62}
{'loss': 1.1535, 'grad_norm': 0.0412776917219162, 'learning_rate': 0.0003306429491343292, 'epoch': 0.62}
{'loss': 1.0842, 'grad_norm': 0.040603406727313995, 'learning_rate': 0.0003294525619438929, 'epoch': 0.62}
{'loss': 1.0608, 'grad_norm': 0.040551673620939255, 'learning_rate': 0.0003282632677056107, 'epoch': 0.62}
{'loss': 1.0905, 'grad_norm': 0.04723381623625755, 'learning_rate': 0.0003270750740410669, 'epoch': 0.63}
{'loss': 1.0972, 'grad_norm': 0.04286302253603935, 'learning_rate': 0.000325887988564793, 'epoch': 0.63}
{'loss': 1.0751, 'grad_norm': 0.044119615107774734, 'learning_rate': 0.0003247020188842186, 'epoch': 0.63}
{'loss': 1.0998, 'grad_norm': 0.043570198118686676, 'learning_rate': 0.0003235171725996226, 'epoch': 0.63}
{'loss': 1.1096, 'grad_norm': 0.040455788373947144, 'learning_rate': 0.00032233345730408485, 'epoch': 0.63}
{'loss': 1.0958, 'grad_norm': 0.04436486214399338, 'learning_rate': 0.0003211508805834372, 'epoch': 0.63}
{'loss': 1.1169, 'grad_norm': 0.04858247935771942, 'learning_rate': 0.000319969450016215, 'epoch': 0.63}
{'loss': 1.0791, 'grad_norm': 0.0411706380546093, 'learning_rate': 0.00031878917317360825, 'epoch': 0.63}
{'loss': 1.1498, 'grad_norm': 0.042221225798130035, 'learning_rate': 0.00031761005761941343, 'epoch': 0.63}
{'loss': 1.0702, 'grad_norm': 0.045328378677368164, 'learning_rate': 0.0003164321109099851, 'epoch': 0.63}
{'loss': 1.0735, 'grad_norm': 0.04443201422691345, 'learning_rate': 0.000315255340594187, 'epoch': 0.63}
{'loss': 1.0985, 'grad_norm': 0.04257094860076904, 'learning_rate': 0.0003140797542133441, 'epoch': 0.63}
{'loss': 1.0963, 'grad_norm': 0.04316007345914841, 'learning_rate': 0.00031290535930119425, 'epoch': 0.63}
{'loss': 1.1092, 'grad_norm': 0.041770339012145996, 'learning_rate': 0.00031173216338383945, 'epoch': 0.64}
{'loss': 1.1449, 'grad_norm': 0.04598885774612427, 'learning_rate': 0.00031056017397969836, 'epoch': 0.64}
{'loss': 1.0717, 'grad_norm': 0.04360821470618248, 'learning_rate': 0.00030938939859945745, 'epoch': 0.64}
{'loss': 1.1026, 'grad_norm': 0.047141898423433304, 'learning_rate': 0.0003082198447460231, 'epoch': 0.64}
{'loss': 1.0324, 'grad_norm': 0.04532458260655403, 'learning_rate': 0.00030705151991447364, 'epoch': 0.64}
{'loss': 1.1211, 'grad_norm': 0.04419389367103577, 'learning_rate': 0.0003058844315920112, 'epoch': 0.64}
{'loss': 1.0759, 'grad_norm': 0.042918793857097626, 'learning_rate': 0.0003047185872579136, 'epoch': 0.64}
{'loss': 1.0722, 'grad_norm': 0.04378044977784157, 'learning_rate': 0.0003035539943834871, 'epoch': 0.64}
